"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","supercharged","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsE","ct","pointsTotal"
2240,79,"r","r2",1,"cone",TRUE,"NA","NA","9","NA","na",0,0,0,6,0,"22,4,6,25","5,14",0,"engage",FALSE,3,"minear","Only grabbed from the double substation. Did not cycle over the charge station. 
",6,1,5,2,7,2,1,3,0,0,1,4,2,1,0,22,9,10,22.5,41
4039,79,"r","r1",3,"cube",TRUE,"1","1","NA","2","na",0,2,5,0,0,"9,16","8,17,25,26",0,"engage",FALSE,3,"Ha","good movement. Not defended. 
",6,1,2,5,7,2,2,2,0,0,1,2,4,0,1,20,9,10,22.5,39
4122,79,"b","b2",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,5,0,"6,4,15,16,24","NA",0,"engage",FALSE,2,"Duhe","- bit slow driving- intake ok speed- triple engage- arm is slow- at least consistent, no drops
",5,1,5,1,6,1,2,2,0,0,1,5,0,0,1,18,9,10,27,37
9244,80,"r","r1",1,NA,TRUE,"NA","NA","NA","NA","na",0,1,0,0,0,"NA","NA",1,"fail",FALSE,1,"Ha","Intake broke so they played defense, they were decent at blocking, but still able to be passed. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
4175,80,"r","r2",3,"cone",TRUE,"NA","NA","1","NA","na",0,1,2,0,0,"NA","2,19,20",0,"dock",FALSE,1,"minear","Was lost for basically the whole match. It just wasted valuable space in the center of the field. Only was able to dock at the end. 
",3,1,1,3,4,2,0,1,0,0,1,0,3,1,0,9,9,8,45,26
9075,80,"b","b1",3,"cube",TRUE,"NA","NA","NA","26","na",0,1,4,0,0,"NA","27,25,24,23,22",0,"engage",FALSE,3,"kari","tank drive and only goes for cubes for bottom row, picks up from ground
",5,1,0,6,6,5,0,0,1,0,0,0,5,0,1,10,6,10,27,26
1241,80,"b","b2",2,"cone",TRUE,"NA","NA","4","NA","engage",0,3,3,0,0,"3,6,9,15","5,8",0,"engage",FALSE,3,"Duhe","- double engage- good speed, but cycles were prevented by poor robot evasion- good intake from chute
",6,1,5,2,7,0,1,5,0,0,1,4,2,1,0,28,21,10,22.5,59
384,80,"r","r2",2,"cone",TRUE,"NA","NA","NA","5","engage",0,1,0,6,0,"6,7,4,9,13,15","14",0,"park",FALSE,3,"harold","it is a tall robot but yet is not very tippy. used the charge station frequently to get to the community. was hesitant whether to balance in the end. 
",7,1,6,2,8,0,3,4,0,0,1,6,1,0,1,29,21,0,19.286,50
2539,81,"b","b2",3,"cube",TRUE,"2","2","9","NA","na",3,0,3,0,0,"7,6,18,15","8,17,5,2,14",0,"engage",FALSE,5,"gordon","rather fast with good driver. fast pick up from chute and ground. scores on top node very easily and quik but 2nd takes longer and is less consistant 
",9,1,5,5,10,0,4,5,0,0,1,4,5,1,0,37,9,10,15,56
5895,81,"r","r1",2,"cone",TRUE,"NA","NA","6","NA","engage",0,1,6,0,0,"7,9,15,13,16,18","5,14",0,"engage",FALSE,4,"horvat","speedy and prefers shelf intake. avoids conflict
",8,1,7,2,9,0,5,3,0,0,1,6,2,1,0,30,21,10,16.875,61
25,81,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,6,0,"1,3,4,10,12,13","NA",0,"engage",FALSE,3,"Poon","Engaged in auton. Intake not the fastest for the shelf. Usually scores cones on high and mid. 
",6,1,6,1,7,0,3,3,0,0,1,6,0,0,1,24,21,10,22.5,55
9022,81,"b","b1",1,"cube",FALSE,"NA","NA","NA","2","na",0,0,0,4,0,"NA","NA",4,"engage",FALSE,3,"kari","shot pieces into community, kinda slow cycle time between shelf and community, intake may be inconsistent, stopped trying to place pieces just shuttling
",0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6,10,0,16
3655,81,"r","r2",3,"cone",TRUE,"1","1","NA","2","na",0,0,7,0,0,"3,1,12,20,10,18","11",0,"engage",FALSE,3,"novinski","missed a mid cone, could've driven faster around bots, got a double balance and then a triple pretty late in the match, good bot
",7,1,6,2,8,1,4,2,0,0,1,6,1,0,1,24,9,10,19.286,43
9008,71,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,3,0,"27","NA",3,"engage",FALSE,3,"santiago","ferried pieces. slow arm
",1,1,1,1,2,1,0,0,0,0,1,1,0,0,1,2,9,10,135,21
176,82,"r","r1",1,"cone",TRUE,"4","4","9","8","na",1,0,0,8,0,"7,10,1,12,6,15,20,21","25",0,"engage",FALSE,4,"santiago","really fast cycles only missed cone placement once. good maneuvering 
",9,2,9,2,11,3,3,3,0,0,2,8,1,1,1,30,15,10,15,55
3374,82,"r","r1",1,"cone",TRUE,"NA","NA","6","NA","engage",0,0,0,5,0,"7,18,16,27","17",0,"engage",FALSE,4,"horvat","speedy moving but slow intaking. only got game pieces from the shelf. 
",5,1,5,1,6,1,3,1,0,0,1,4,1,1,0,16,21,10,27,47
3679,82,"b","b2",1,"cube",TRUE,"NA","NA","NA","11","na",3,1,2,0,0,"NA","19,20,21,2,26,27",0,"engage",FALSE,4,"gordon","fast driver but very inconsistant scoring. able to shoot cubes
",6,1,0,7,7,5,0,1,0,1,0,0,6,0,1,15,7,10,22.5,32
1683,82,"r","r2",1,"cone",TRUE,"4","4","9","8","na",0,1,2,3,0,"21,15,19","5,14",0,"engage",FALSE,3,"novinski","missed a mid cone, bumped into other robots too much, auton was great, generally pretty good
",5,2,4,3,7,2,2,1,0,0,2,3,2,1,1,15,15,10,27,40
5024,82,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,5,1,0,"15,13,23,1,22","14",0,"na",FALSE,4,"Poon","Skilled driver, but sort of browned out a little bit in the end of teleop. Engaged in auton. Usually goes for ground on teleop but can go for shelf. Intake fast in putting pieces down. 
",6,1,5,2,7,2,3,1,0,0,1,5,1,0,1,18,21,0,22.5,39
1506,82,"b","b1",3,"cone",TRUE,"1","1","9","17","na",0,1,6,0,0,"7,6,4,22,13,1,3","8",0,"engage",FALSE,5,"Miele","Extremely fast scoring high. In and out of community and goes over charge station if necessary. Driver knows exactly what they are doing
",8,2,8,2,10,1,1,6,0,1,1,7,1,1,1,35,13,10,16.875,58
1923,83,"b","b2",1,"cube",TRUE,"4,3","4,3","NA","19,20","na",0,0,6,0,0,"NA","26,22,11,23",0,"engage",FALSE,5,"gordon","good driving. very fast and reliable intake. long range for shooting. shutle bot
",4,2,0,6,6,3,1,0,2,0,0,0,4,0,2,9,9,10,33.75,28
5653,83,"r","r3",1,NA,TRUE,"4","4","NA","17,26","na",0,0,0,3,0,"NA","27,24,20,21",0,"engage",FALSE,3,"santiago","cube shooter for the bottom row. only scored in the top row during auton. really fast cycles filled out the majority of the bottom row with cubes
",4,2,0,6,6,4,0,0,1,1,0,0,4,0,2,8,10,10,33.75,28
3937,83,"b","b3",2,"cone",TRUE,"NA","NA","1","NA","na",2,0,7,0,0,"3,10,12,13,4","11,5",0,"na",FALSE,4,"Poon","Good driving. Fast bot and fast intake. Occasionally misses cones on high and mid, dropping to hybrid. Quickly intaked cubes and scored to create two links in endgame. Alright auton.
",7,1,6,2,8,0,4,3,0,0,1,5,2,1,0,27,9,0,19.286,36
5152,83,"r","r2",3,"cone",TRUE,"1","1","1","2","na",1,1,1,2,0,"3,4,6,7","8",0,"engage",FALSE,4,"novinski","fast bot with a driver that knows how to drive around other bots, decent triple engage, intaking and outaking takes a second
",5,2,5,2,7,0,0,5,0,0,2,4,1,1,1,25,15,10,27,50
1218,1192,"b","b1",3,"cone",TRUE,"1","1","9","8","na",0,0,2,5,0,"7,18,16,15,6","17,27",0,"engage",FALSE,5,"Miele","Driver is very efficient with shelf grabbing. Good with both cones and cubes. Zippy robot through the center
",7,2,6,3,9,1,4,2,0,0,2,5,2,1,1,24,15,10,19.286,49
2656,84,"b","b2",2,"cube",FALSE,"NA","NA","NA","14","fail",0,1,0,0,0,"NA","NA",0,"na",FALSE,2,"gordon","robot stopped at begining of game
",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,4,0,0,4
3668,84,"r","r1",2,"cone",FALSE,"NA","NA","4,6","NA","engage",0,0,4,0,0,"7","5,25",0,"engage",FALSE,3,"novinski","terrible triiple balance, outake is slow, intake is good, had some trouble with charge station
",3,2,3,2,5,1,0,2,0,0,2,1,2,2,0,12,24,10,45,46
3683,833,"b","b1",3,"cone",TRUE,"1,2","1,2","18","8,26","na",0,2,7,0,0,"9,7,16,15,6","17,5,27",0,"engage",FALSE,5,"Miele","Driver is VERY good at lining up to score and to recieve cones from shute. Able to dodge traffic in center but delivered a couple big hits to opposite teams that messed them up while maintaining control. 
",8,3,6,5,11,1,3,4,1,1,1,5,3,1,2,31,16,10,16.875,57
2489,84,"r","r1",1,"cube",TRUE,"NA","NA","NA","27","na",0,2,2,0,0,"NA","26,25,24,8",0,"engage",FALSE,4,"horvat","speedy and fast intake and scoring. struggled a bit with non-hybrid scoring.
",4,1,0,5,5,3,0,1,1,0,0,0,4,0,1,11,6,10,33.75,27
6420,84,"b","b3",1,"cone",TRUE,"NA","NA","19","NA","na",0,0,0,6,0,"1,3,13,4,22","2",0,"engage",FALSE,2,"Poon","Missed in auton. Goes for shelf, usually cones, though can pick up cubes. Intake questionable in terms of stability. Somehow used a cone to flip over its own cone at the end of teleop. Engaged in teleop.
",6,1,6,1,7,1,1,4,1,0,0,5,1,1,0,25,6,10,22.5,41
1414,83,"r","r1",3,"cube",TRUE,"NA","NA","NA","NA","na",1,0,7,0,0,"1,3,10,12","11,20,21,19",0,"engage",FALSE,4,"santiago","almost filled out an entire section by itself. it also had an auton that was messed up because the teammates moved the cubes around. 
",8,0,4,4,8,3,3,2,0,0,0,4,4,0,0,25,3,10,16.875,38
6090,85,"b","b2",3,"cone",TRUE,"2","2","9","8","na",0,0,0,6,0,"1,3,4","17,14,23",0,"engage",FALSE,4,"gordon","fast intake on shelf, good driving and fast scoring
",6,2,4,4,8,1,2,3,0,0,2,3,3,1,1,23,15,10,22.5,48
5618,85,"b","b3",1,"cube",TRUE,"NA","NA","NA","2","na",0,2,0,2,0,"19,21,22","20",0,"engage",TRUE,1,"Poon","Alright auton. Intake inefficient/unusable for picking up from ground. Picking up from shelf was unreliable at best. Prone to dropping game pieces and very slow cycle times. 
",4,1,3,2,5,4,0,0,0,0,1,3,1,0,1,8,9,10,33.75,27
5505,85,"r","r1",1,"cone",TRUE,"NA","NA","1,10","NA","na",1,0,4,0,0,"18,9","8,17",0,"engage",FALSE,3,"horvat","stuggled intaking. was a bit slow moving across the field. scored quickly.
",4,2,4,2,6,0,2,2,0,1,1,2,2,2,0,16,13,10,33.75,39
5913,84,"r","r1",3,"cone",TRUE,"1","1","1,10","NA","na",0,0,2,0,0,"9,16","NA",0,"engage",FALSE,3,"santiago","fast arm but played defense in the first part of teleop couldve scored more but chose to play defense.
",2,2,4,0,4,0,1,1,0,1,1,2,0,2,0,8,13,10,67.5,31
2230,85,"b","b1",2,"cube",TRUE,"3","3","NA","5","engage",0,2,4,0,0,"7,6,15,18,16,24,21","NA",0,"engage",FALSE,4,"Miele","Driver is very aware of the whole field. Stole pieces from red in neutral zone. Good floor intake and super fast scoring on high and mid. Played a little defence and slowed down all three opponents
",7,1,7,1,8,2,3,2,0,0,1,7,0,0,1,23,21,10,19.286,54
1599,84,"r","r2",1,"cone",TRUE,"NA","NA","18","NA","na",0,0,1,4,0,"6,7,4,13","14",0,"engage",FALSE,3,"novinski","took up too much space on the charge station, goes over the charge station in teleop, they place in suboptimal positions for points, ground intake seems innefective and slow
",5,1,5,1,6,0,2,3,0,1,0,4,1,1,0,21,7,10,27,38
4561,86,"b","b2",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,4,0,0,"9,7,6,18,16","NA",0,"engage",FALSE,3,"gordon","often would take a long time to score on the top node. arm was really long and would bounce when trying to score
",5,1,5,1,6,0,2,3,0,0,1,5,0,0,1,21,21,10,27,52
9007,86,"r","r2",1,"cone",TRUE,"NA","NA","27","NA","na",0,0,5,0,0,"NA","19,20,21,26,25",0,"fail",FALSE,2,"santiago","got pushed around alot. got pinned quite a few times as well. robot rocks easily 
",5,1,1,5,6,5,0,0,1,0,0,0,5,1,0,10,6,0,27,16
319,86,"r","r3",1,"cone",TRUE,"NA","NA","1","NA","na",0,1,6,0,0,"9,7,16,15,18","14,8",0,"dock",FALSE,3,"horvat","failed to pick up 2/3 pieces in auton. speedy but didn't enga",7,1,6,2,8,0,4,3,0,0,1,5,2,1,0,27,9,8,19.286,44
604,86,"b","b3",1,"cone",TRUE,"4","4","1","2","na",0,5,2,0,0,"4,3,10,13,12,15,22","NA",0,"na",FALSE,4,"Poon","Nice auton. Teleop has low cycle time. Always picks up pieces from the ground, and always cones. Probably possible to intake cubes. Can deal with defence because its a heavier bot compared to others but not slow.
",7,2,8,1,9,1,4,2,0,0,2,7,0,1,1,24,15,0,19.286,39
3604,86,"b","b1",3,"cone",TRUE,"1,2","1,2","27","NA","na",0,3,4,0,0,"NA","8,14,17,26,11,25,24,23",0,"engage",FALSE,3,"Miele","Cube bot. auton missed first cone and missed cube that was picked up. Accurate cube shooter. Once done filling out high and mid cubes, fills out hybrids. 
",8,1,1,8,9,4,3,1,1,0,0,0,8,1,0,22,6,10,16.875,38
4779,86,"r","r2",2,"cube",FALSE,"NA","NA","NA","5","engage",0,1,2,2,0,"3,4,21,13","2",0,"dock",FALSE,3,"novinski","missed a mid cone, in auton they drive onto the charge station sideways and it takes a while to balance, they could place a bit quicker
",5,1,4,2,6,1,1,3,0,0,1,4,1,0,1,20,18,8,27,46
6352,87,"b","b2",3,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,2,0,"16,18","17,26",0,"engage",FALSE,2,"gordon","sometimes would take a while to intake from double intake. large and clunky arm. sometimes slow scoring
",4,1,2,3,5,1,3,0,0,0,1,2,2,0,1,11,9,10,33.75,30
316,87,"r","r1",2,"cone",TRUE,"NA","NA","23","NA","engage",0,2,0,1,0,"1,3","2",0,"engage",TRUE,3,"Poon","Missed in auton but engaged. Teleop was great until the robot sort of died and couldn't move more than an inch a minute. Took about 30 seconds to pull off a buddy climb because of aforementioned technical difficulties. Engaged in the end.
",3,1,3,1,4,0,0,3,1,0,0,2,1,1,0,15,18,10,45,43
2403,87,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",1,0,5,0,0,"NA","17,5,14,2,11,23",0,"dock",FALSE,4,"horvat","relativley quick, filled out mid cube rows, then top cube rows, the hybrid node in that order
",6,1,0,7,7,1,3,2,0,0,1,0,6,0,1,21,9,8,22.5,38
5419,87,"b","b1",3,"cone",TRUE,"4","4","10","20","na",0,1,6,0,0,"15,22","14,23,24,21,11",0,"engage",FALSE,4,"miele","Super fast robot. Grippy intake for cubes on ground. Gets cones from shute. Cube shooter is so fast and perfectly accurate. Fast at scoring in hybrid. Has a cone shooter for mid... not as accurate but can still score.  Stole pieces from oppponents
",7,2,3,6,9,4,3,0,1,1,0,2,5,1,1,17,10,10,19.286,37
1745,87,"r","r2",3,"cone",TRUE,"NA","NA","10","NA","na",0,0,6,0,0,"4,7,9","NA",0,"park",FALSE,3,"novinski","they dropped so many pieces and missed so many nodes, the driver doesn't set up the schute intake right, so the cones aren't in the right position, should've gone for a triple climb but didn't, a bit slow
",3,1,4,0,4,0,0,3,0,1,0,3,0,1,0,15,7,0,45,22
5988,88,"r","r1",2,"cube",TRUE,"NA","NA","NA","23","engage",0,0,0,0,0,"NA","NA",0,"engage",FALSE,3,"horvat","purely a defensive robot. did ok but most of the other team got by without being touched by the robot
",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,18,10,0,28
694,88,"r","r2",3,"cone",FALSE,"1","1","19","11","na",0,0,5,0,0,"7,9,6,12","NA",0,"engage",FALSE,3,"novinski","intake is a bit slow, place ment is a bit slow, auton is weird yet functional, worked well with teamates to get atriple balance
",4,2,5,1,6,0,1,3,1,1,0,4,0,1,1,18,7,10,33.75,35
469,88,"b","b1",2,"cone",FALSE,"NA","NA","4","NA","dock",0,0,0,7,0,"25,24,9,7,6,16,15","14",0,"engage",FALSE,4,"Miele","Instatly picks up pieces from shelf. Very good at scoring mid quickly, high takes longer to align. Driver rushed in the beginning and missed twohigh nodes. Auton dock was very close to engaged
",8,1,8,1,9,2,3,3,0,0,1,7,1,1,0,28,16,10,16.875,54
3620,88,"r","r3",1,"cube",TRUE,"NA","NA","9","NA","na",0,0,7,0,0,"19,1,3,10,4,20","2",0,"engage",FALSE,4,"santiago","fast cycle times and started with the bottom row and then made most of the points on the top row. patiently maneuvered around teammates 
",7,1,7,1,8,2,1,4,0,0,1,6,1,1,0,27,9,10,19.286,46
1072,88,"b","b2",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,1,0,"NA","19,20,14,23,24",0,"engage",FALSE,3,"gordon","consistant scoring. whenever the arm is extended there is always a long dangling chord. not always the most relaible intake on picking up
",5,1,0,6,6,4,1,0,0,0,1,0,5,0,1,11,9,10,27,30
987,88,"b","b3",3,"cone",TRUE,"1","1","18","17","na",0,1,6,0,0,"3,1,12,10,25","5,11",0,"engage",FALSE,4,"Poon","Nice auton with double piece. Good cycle time going for the chute. Can also intake from the ground. Scored a piece in hybrid and quickly got engaged in the last 10 seconds of teleop.
",7,2,6,3,9,1,3,3,0,2,0,5,2,1,1,26,11,10,19.286,47
360,87,"r","r1",1,"cone",FALSE,"NA","NA","NA","NA","na",0,0,0,0,0,"NA","NA",0,"engage",FALSE,3,"santiago","(rescout) computer turn off
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
9125,89,"b","b2",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,3,0,"6,12","5,14",0,"engage",FALSE,2,"gordon","picking up pieces from shelf is a struggle. little tipsy
",4,1,2,3,5,0,2,2,0,0,1,2,2,0,1,16,9,10,33.75,35
930,88,"b","b1",3,"cone",TRUE,"1","1","18","26","na",0,3,6,0,0,"7,9,16,15,13","8,17,27,25,24",0,"park",FALSE,5,"Miele","Perfect timing and changing intake positions for cycling to shute and scoring. Cycles so quickly while dodging traffic in the center. Fast floor intake and shute. Alignment for scoring is extremely fast and accurate
",10,2,6,6,12,3,4,3,1,1,0,5,5,1,1,33,10,0,13.5,43
2974,89,"r","r3",3,"cone",TRUE,"1,2","1,2","1","2,11","na",0,0,6,0,0,"6,7,4","24,5,17",0,"na",FALSE,4,"santiago","quick placement of cubes. focused cubes over cones. used the charging station to maneuver around teammates. 
",6,3,4,5,9,1,1,4,0,1,2,3,3,1,2,25,19,0,22.5,44
4020,89,"b","b3",2,"cone",TRUE,"2","2","4","NA","engage",0,0,0,4,0,"3,1,21","NA",0,"engage",FALSE,2,"Poon","Driver was okay for what the robot is. Alright auton. However, in teleop, it is the butterfingers supreme of Milstein. Dropped 3 out of 5 game pieces it intaked, all from the shelf. Arm itself is tough to control. Engaged in teleop. 
",3,1,4,0,4,1,0,2,0,0,1,3,0,1,0,12,21,10,45,43
9076,89,"r","r1",1,"cone",TRUE,"NA","NA","26","NA","na",0,1,2,0,0,"NA","27,8",0,"fail",FALSE,2,"horvat","very slow at scoring. moved across the field at an ok speed. got tippy when scoring on the top. got harrassed by other robots but didn't defend.
",2,1,1,2,3,1,0,1,1,0,0,0,2,1,0,7,6,0,67.5,13
5089,89,"r","r2",2,"cube",FALSE,"NA","NA","NA","14","engage",1,1,3,0,0,"NA","24,21,22,20,19,11",0,"park",FALSE,3,"novinski","cube shooter, but any mid scoring happens rarely, they take way too long to eject cubes, they promoted a cube, could have done a better job trying to balance
",6,1,0,7,7,5,1,0,0,1,0,0,6,0,1,13,16,0,22.5,29
910,90,"r","r1",2,"cone",TRUE,"NA","NA","4","NA","engage",0,1,0,3,0,"3,1","2,20,19",0,"engage",FALSE,3,"santiago","good arm except it seemeed that the arm moved slower throughout the end of the match. Good movement however
",5,1,3,3,6,2,0,3,0,0,1,2,3,1,0,19,21,10,27,50
597,90,"b","b2",2,"cube",TRUE,"NA","NA","NA","5","engage",0,6,0,0,0,"6","26,25,23,27,21",0,"engage",FALSE,2,"gordon","would score cubes in low nodes and then after 30 seconds went back and started moving them. intake was consistant but not super fast
",6,1,1,6,7,5,0,1,0,0,1,1,5,0,1,15,21,10,22.5,46
2240,90,"b","b3",1,"cone",TRUE,"NA","NA","19","NA","na",0,0,0,7,0,"1,4,3,10,20,12","2",0,"engage",FALSE,3,"Poon","Alright auton. Fast robot that picks up from shelf. Able to dodge defence. Engaged in teleop.
",7,1,7,1,8,1,2,4,1,0,0,6,1,1,0,28,6,10,19.286,44
4693,89,"b","b1",3,"cube",FALSE,"NA","NA","NA","8","na",0,0,0,3,0,"9,7","NA",0,"engage",FALSE,2,"Miele","Arm is very jank and wobbly and make it really hard for the driver to intake from shelf, need to fudge the arm frequently. Takes a long time to score. Seems a little lost on the field
",2,1,2,1,3,0,0,2,0,0,1,2,0,0,1,10,6,10,67.5,26
6672,90,"r","r2",3,"cone",TRUE,"1,2","1,2","10,1","20","na",0,0,7,0,0,"12,15,13,23","14,11,21,22",0,"park",FALSE,5,"novinski","really good, like really good! Man that driver is really cool and so is his brother probably. In all seriousness we drive and score consistently
",8,3,6,5,11,3,5,0,1,1,1,4,4,2,1,21,16,0,16.875,37
587,90,"r","r1",1,"cube",TRUE,"NA","NA","9","NA","na",0,5,0,4,0,"7,18,16,26","8,17,27",2,"engage",FALSE,4,"horvat","ferried from neutral zone for a bit. was quick moving and scoring.
",7,1,5,3,8,2,3,2,0,0,1,4,3,1,0,23,9,10,19.286,42
9008,91,"r","r2",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,0,2,0,"6,15","NA",0,"engage",FALSE,2,"harold","robot arm is on one end of the drive base, making the robot really tippy. the intake is pretty slow and dropped some cubes on the shelf. 
",2,1,2,1,3,0,1,1,0,0,1,2,0,0,1,8,18,10,67.5,36
2635,91,"b","b3",1,"cone",TRUE,"NA","NA","1","NA","na",0,0,0,3,0,"NA","2,14",0,"engage",FALSE,1,"cobleigh","very slow cycle time, does not seem able to pick up anyting off of the floor
",2,1,1,2,3,0,1,1,0,0,1,0,2,1,0,8,9,10,67.5,27
9075,91,"r","r1",3,"cube",TRUE,"NA","NA","NA","20","na",0,1,4,0,0,"NA","25,22,24",0,"fail",FALSE,2,"minear","Tried to dock but while the other 2 teams docked, it did not. Only grabbed cubes and only from the ground. At one point, it tried to score a cube, but when it didn't go in, it just left the cube there. Not very fast cycles
",3,1,0,4,4,3,0,0,1,0,0,0,3,0,1,6,6,0,45,12
